,0
0,0.0
1,0.0078125
2,0.005208333333333333
3,0.03515625
4,0.05625
5,0.0703125
6,0.08035714285714286
7,0.08984375
8,0.09375
9,0.1015625
10,0.11363636363636363
11,0.12369791666666667
12,0.1346153846153846
13,0.13950892857142858
14,0.14583333333333334
15,0.1484375
16,0.15349264705882354
17,0.15711805555555555
18,0.16200657894736842
19,0.16328125
20,0.1644345238095238
21,0.16974431818181818
22,0.17051630434782608
23,0.17578125
24,0.17875
25,0.18028846153846154
26,0.18287037037037038
27,0.18359375
28,0.18426724137931033
29,0.18541666666666667
30,0.18800403225806453
31,0.18798828125
32,0.18797348484848486
33,0.1870404411764706
34,0.18526785714285715
35,0.18489583333333334
36,0.18707770270270271
37,0.18914473684210525
38,0.18990384615384615
39,0.1921875
40,0.19207317073170732
41,0.19345238095238096
42,0.19658430232558138
43,0.19779829545454544
44,0.1996527777777778
45,0.20176630434782608
46,0.20412234042553193
47,0.20540364583333334
48,0.2066326530612245
49,0.2071875
50,0.21017156862745098
51,0.21243990384615385
52,0.2134433962264151
53,0.21296296296296297
54,0.21392045454545455
55,0.21484375
56,0.2149122807017544
57,0.2179418103448276
58,0.22033898305084745
59,0.22057291666666667
60,0.22028688524590165
61,0.2210181451612903
62,0.2214781746031746
63,0.22265625
64,0.22235576923076922
65,0.22301136363636365
66,0.22271455223880596
67,0.2231158088235294
68,0.22259963768115942
69,0.22388392857142858
70,0.2249119718309859
71,0.22569444444444445
72,0.2266695205479452
73,0.22677364864864866
74,0.22708333333333333
75,0.22717927631578946
76,0.22869318181818182
77,0.22856570512820512
78,0.2288370253164557
79,0.2283203125
80,0.22858796296296297
81,0.22903963414634146
82,0.22853915662650603
83,0.22935267857142858
84,0.23088235294117648
85,0.23092296511627908
86,0.23186063218390804
87,0.23188920454545456
88,0.23349719101123595
89,0.23472222222222222
90,0.2348901098901099
91,0.23607336956521738
92,0.23521505376344087
93,0.23570478723404256
94,0.23634868421052632
95,0.23779296875
96,0.23824097938144329
97,0.2383609693877551
98,0.2387941919191919
99,0.23859375
100,0.23948019801980197
101,0.24034926470588236
102,0.24013956310679613
103,0.24068509615384615
104,0.24077380952380953
105,0.2414504716981132
106,0.24123831775700935
107,0.24117476851851852
108,0.24197247706422018
109,0.24303977272727273
110,0.24394707207207209
111,0.24455915178571427
112,0.24488384955752213
113,0.24520285087719298
114,0.2453804347826087
115,0.24609375
116,0.24732905982905984
117,0.24814618644067796
118,0.2494747899159664
119,0.24986979166666667
120,0.25
121,0.25
122,0.2505081300813008
123,0.25138608870967744
124,0.252
125,0.25322420634920634
126,0.25369094488188976
127,0.253662109375
128,0.2546027131782946
129,0.2552884615384615
130,0.25524809160305345
131,0.25544507575757575
132,0.25669642857142855
133,0.2572294776119403
134,0.25787037037037036
135,0.25769761029411764
136,0.2580976277372263
137,0.2587182971014493
138,0.2595548561151079
139,0.26004464285714285
140,0.26008421985815605
141,0.26034330985915494
142,0.26103583916083917
143,0.2610677083333333
144,0.2617456896551724
145,0.2617722602739726
146,0.2620110544217687
147,0.2629856418918919
148,0.26300335570469796
149,0.2628125
150,0.26293460264900664
151,0.2631578947368421
152,0.2636846405228758
153,0.26420454545454547
154,0.26441532258064515
155,0.26412259615384615
156,0.26423168789808915
157,0.2653283227848101
158,0.2652319182389937
159,0.26591796875
160,0.265916149068323
161,0.2663966049382716
162,0.2666794478527607
163,0.26733993902439024
164,0.2674242424242424
165,0.2682605421686747
166,0.2689932634730539
167,0.2688802083333333
168,0.26913831360946744
169,0.2693014705882353
170,0.269828216374269
171,0.2708030523255814
172,0.27122471098265893
173,0.2711925287356322
174,0.27098214285714284
175,0.271484375
176,0.2721574858757062
177,0.27212078651685395
178,0.2723463687150838
179,0.27291666666666664
180,0.27296270718232046
181,0.2737809065934066
182,0.274077868852459
183,0.27420176630434784
184,0.27449324324324326
185,0.27444556451612906
186,0.27456550802139035
187,0.27493351063829785
188,0.2750496031746032
189,0.27532894736842106
190,0.2755235602094241
191,0.2752278645833333
192,0.27534002590673573
193,0.27537048969072164
194,0.27580128205128207
195,0.2766262755102041
196,0.2770463197969543
197,0.2774621212121212
198,0.27779522613065327
199,0.2778125
