,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.001953125
8,0.001736111111111111
9,0.00625
10,0.014204545454545454
11,0.015625
12,0.015625
13,0.020089285714285716
14,0.028125
15,0.0322265625
16,0.03768382352941176
17,0.043402777777777776
18,0.04851973684210526
19,0.05234375
20,0.05505952380952381
21,0.056107954545454544
22,0.057744565217391304
23,0.06315104166666667
24,0.065
25,0.06670673076923077
26,0.06886574074074074
27,0.0703125
28,0.07327586206896551
29,0.07604166666666666
30,0.07913306451612903
31,0.08056640625
32,0.08285984848484848
33,0.08363970588235294
34,0.08660714285714285
35,0.08940972222222222
36,0.09121621621621621
37,0.09375
38,0.09815705128205128
39,0.09921875
40,0.10060975609756098
41,0.10305059523809523
42,0.10356104651162791
43,0.10475852272727272
44,0.10555555555555556
45,0.11005434782608696
46,0.11136968085106383
47,0.1123046875
48,0.11256377551020408
49,0.114375
50,0.1170343137254902
51,0.11868990384615384
52,0.12028301886792453
53,0.12210648148148148
54,0.12357954545454546
55,0.12444196428571429
56,0.125
57,0.12607758620689655
58,0.1281779661016949
59,0.12994791666666666
60,0.13140368852459017
61,0.13306451612903225
62,0.1349206349206349
63,0.135986328125
64,0.13774038461538463
65,0.1396780303030303
66,0.1417910447761194
67,0.14177389705882354
68,0.1431159420289855
69,0.14397321428571427
70,0.14524647887323944
71,0.1469184027777778
72,0.14726027397260275
73,0.14801520270270271
74,0.14791666666666667
75,0.14925986842105263
76,0.15056818181818182
77,0.1516426282051282
78,0.1530854430379747
79,0.1548828125
80,0.1570216049382716
81,0.15910823170731708
82,0.1592620481927711
83,0.15941220238095238
84,0.15955882352941175
85,0.16006540697674418
86,0.1598419540229885
87,0.16015625
88,0.16081460674157302
89,0.16128472222222223
90,0.1615728021978022
91,0.16185461956521738
92,0.16313844086021506
93,0.16422872340425532
94,0.16480263157894737
95,0.16569010416666666
96,0.16559278350515463
97,0.16597576530612246
98,0.16650883838383837
99,0.16765625
100,0.16785272277227722
101,0.16789215686274508
102,0.1685376213592233
103,0.16902043269230768
104,0.16979166666666667
105,0.1708431603773585
106,0.1711448598130841
107,0.17100694444444445
108,0.1715883027522936
109,0.1721590909090909
110,0.17243806306306306
111,0.17313058035714285
112,0.17339601769911506
113,0.17420504385964913
114,0.1751358695652174
115,0.17551185344827586
116,0.17588141025641027
117,0.1763771186440678
118,0.17633928571428573
119,0.17643229166666666
120,0.1771694214876033
121,0.17763831967213115
122,0.17809959349593496
123,0.17817540322580644
124,0.17825
125,0.17881944444444445
126,0.1796259842519685
127,0.1800537109375
128,0.17999031007751937
129,0.18076923076923077
130,0.18129770992366412
131,0.18229166666666666
132,0.18221334586466165
133,0.1828358208955224
134,0.18368055555555557
135,0.18382352941176472
136,0.1835082116788321
137,0.1850090579710145
138,0.18615107913669066
139,0.1861607142857143
140,0.1870567375886525
141,0.1873899647887324
142,0.18695367132867133
143,0.18717447916666666
144,0.1880387931034483
145,0.1889982876712329
146,0.18920068027210885
147,0.18908361486486486
148,0.18875838926174496
149,0.18927083333333333
150,0.18977649006622516
151,0.19027549342105263
152,0.1906658496732026
153,0.19094967532467533
154,0.1907258064516129
155,0.1909054487179487
156,0.19148089171974522
157,0.19264240506329114
158,0.1928066037735849
159,0.1931640625
160,0.19283773291925466
161,0.19270833333333334
162,0.19392254601226994
163,0.19445503048780488
164,0.19450757575757577
165,0.1951242469879518
166,0.19535928143712575
167,0.19549851190476192
168,0.19582100591715976
169,0.19595588235294117
170,0.195906432748538
171,0.19631177325581395
172,0.19716401734104047
173,0.19764727011494254
174,0.19767857142857143
175,0.19779829545454544
176,0.19782838983050846
177,0.19812148876404495
178,0.1984986033519553
179,0.19913194444444443
180,0.19967196132596685
181,0.20029189560439561
182,0.20073428961748635
183,0.20108695652173914
184,0.20092905405405406
185,0.20152889784946237
186,0.201370320855615
187,0.2014627659574468
188,0.20122354497354497
189,0.20115131578947368
190,0.20140706806282724
191,0.20149739583333334
192,0.20207253886010362
193,0.20207796391752578
194,0.20240384615384616
195,0.2024872448979592
196,0.20304568527918782
197,0.203125
198,0.20359610552763818
199,0.204140625
200,0.20475746268656717
201,0.20536819306930693
202,0.20604987684729065
203,0.20626531862745098
204,0.20670731707317072
205,0.20706917475728157
206,0.2073520531400966
207,0.20755709134615385
208,0.2079096889952153
209,0.20848214285714287
210,0.2089010663507109
211,0.2091686320754717
212,0.2092136150234742
213,0.2097692757009346
214,0.20988372093023255
215,0.21043113425925927
216,0.2108294930875576
217,0.2112241972477064
218,0.2115439497716895
219,0.2120028409090909
220,0.21210407239819004
221,0.21227477477477477
222,0.21272421524663676
223,0.21254185267857142
224,0.2125
225,0.21321902654867256
226,0.2132433920704846
227,0.21367872807017543
228,0.21356441048034935
229,0.21345108695652174
230,0.21347402597402598
231,0.2134294181034483
232,0.21351931330472104
233,0.21380876068376067
234,0.21389627659574467
235,0.21385063559322035
236,0.2142009493670886
237,0.21415441176470587
238,0.2145005230125523
239,0.21497395833333333
240,0.21550829875518673
241,0.21603822314049587
242,0.21617798353909465
243,0.21574026639344263
244,0.2158801020408163
245,0.21563770325203252
246,0.21577682186234817
247,0.21578881048387097
248,0.21623995983935743
249,0.2166875
250,0.21644671314741035
251,0.21682787698412698
252,0.2170207509881423
253,0.2172121062992126
254,0.21764705882352942
255,0.21771240234375
256,0.2180204280155642
257,0.21814437984496124
258,0.21832770270270271
259,0.21850961538461539
260,0.21863026819923373
261,0.21851145038167938
262,0.21863117870722434
263,0.21886837121212122
264,0.2190448113207547
265,0.21957236842105263
266,0.2200374531835206
267,0.22044076492537312
268,0.22072490706319703
269,0.22123842592592594
270,0.22151752767527674
271,0.2221392463235294
272,0.22235576923076922
273,0.22251368613138686
274,0.22267045454545453
275,0.22305253623188406
276,0.22343185920577618
277,0.22324640287769784
278,0.2234543010752688
279,0.22338169642857142
280,0.22342081850533807
281,0.22345966312056736
282,0.22393992932862192
283,0.22452684859154928
284,0.22467105263157894
285,0.22481424825174826
286,0.22479311846689895
287,0.22542317708333334
288,0.2258326124567474
289,0.22591594827586206
290,0.2260524054982818
291,0.2265625
292,0.22696245733788395
293,0.2269876700680272
294,0.22717161016949153
295,0.22751266891891891
296,0.22748316498316498
297,0.2274538590604027
298,0.227372491638796
299,0.22770833333333335
300,0.22788621262458472
301,0.22785596026490065
302,0.22782590759075907
303,0.22805304276315788
304,0.22832991803278688
305,0.22834967320261437
306,0.22857288273615636
307,0.22879464285714285
308,0.22921723300970873
309,0.22973790322580645
310,0.2300040192926045
311,0.23036858974358973
312,0.23038138977635783
313,0.23039410828025478
314,0.2305059523809524
315,0.23046875
316,0.23053036277602523
317,0.23059158805031446
318,0.23079937304075235
319,0.23076171875
320,0.23082165109034267
321,0.23097826086956522
322,0.23108552631578946
323,0.23128858024691357
