,0
0,0.0
1,0.046875
2,0.06770833333333333
3,0.109375
4,0.13125
5,0.14583333333333334
6,0.15178571428571427
7,0.15234375
8,0.1579861111111111
9,0.1578125
10,0.16335227272727273
11,0.16927083333333334
12,0.17307692307692307
13,0.1796875
14,0.18958333333333333
15,0.1845703125
16,0.18658088235294118
17,0.18489583333333334
18,0.18914473684210525
19,0.1921875
20,0.19122023809523808
21,0.18963068181818182
22,0.18817934782608695
23,0.189453125
24,0.19125
25,0.19411057692307693
26,0.19386574074074073
27,0.19308035714285715
28,0.1945043103448276
29,0.19166666666666668
30,0.19203629032258066
31,0.1943359375
32,0.19791666666666666
33,0.19990808823529413
34,0.20133928571428572
35,0.20052083333333334
36,0.20016891891891891
37,0.19983552631578946
38,0.20232371794871795
39,0.205859375
40,0.2073170731707317
41,0.20758928571428573
42,0.2082122093023256
43,0.2120028409090909
44,0.2111111111111111
45,0.21161684782608695
46,0.21143617021276595
47,0.2109375
48,0.2107780612244898
49,0.21
50,0.21017156862745098
51,0.21153846153846154
52,0.2134433962264151
53,0.21672453703703703
54,0.21761363636363637
55,0.216796875
56,0.21847587719298245
57,0.2179418103448276
58,0.21822033898305085
59,0.21927083333333333
60,0.22054303278688525
61,0.2205141129032258
62,0.22271825396825398
63,0.222900390625
64,0.2233173076923077
65,0.22443181818181818
66,0.22411380597014927
67,0.22380514705882354
68,0.2235054347826087
69,0.2252232142857143
70,0.2262323943661972
71,0.22743055555555555
72,0.22731164383561644
73,0.2257179054054054
74,0.22520833333333334
75,0.22738486842105263
76,0.22727272727272727
77,0.22696314102564102
78,0.22666139240506328
79,0.2275390625
80,0.22820216049382716
81,0.22923018292682926
82,0.2313629518072289
83,0.23177083333333334
84,0.23308823529411765
85,0.23419331395348839
86,0.234375
87,0.2352627840909091
88,0.23542837078651685
89,0.2375
90,0.23677884615384615
91,0.23760190217391305
92,0.23891129032258066
93,0.24085771276595744
94,0.24078947368421053
95,0.24186197916666666
96,0.2419458762886598
97,0.2428252551020408
98,0.24321338383838384
99,0.24265625
100,0.24350247524752475
101,0.24463848039215685
102,0.24544902912621358
103,0.24669471153846154
104,0.246875
105,0.24719929245283018
106,0.24839369158878505
107,0.24869791666666666
108,0.24842316513761467
109,0.24857954545454544
110,0.24817004504504506
111,0.248046875
112,0.24834070796460178
113,0.24821820175438597
114,0.24945652173913044
115,0.24892241379310345
116,0.24933226495726496
117,0.2498675847457627
118,0.2498686974789916
119,0.2506510416666667
120,0.25077479338842973
121,0.25115266393442626
122,0.2507621951219512
123,0.25075604838709675
124,0.250875
125,0.2523561507936508
126,0.2530757874015748
127,0.2535400390625
128,0.2544815891472868
129,0.2545673076923077
130,0.2547709923664122
131,0.2559185606060606
132,0.256343984962406
133,0.2575792910447761
134,0.2568287037037037
135,0.2575827205882353
136,0.2571852189781022
137,0.2572463768115942
138,0.2574190647482014
139,0.25736607142857143
140,0.25786790780141844
141,0.2584727112676056
142,0.258631993006993
143,0.2587890625
144,0.259375
145,0.2597388698630137
146,0.25946003401360546
147,0.25971283783783783
148,0.25943791946308725
149,0.25979166666666664
150,0.26024420529801323
151,0.2603824013157895
152,0.2610294117647059
153,0.26075487012987014
154,0.2610887096774194
155,0.2608173076923077
156,0.2614450636942675
157,0.2620648734177215
158,0.2620872641509434
159,0.26171875
160,0.26174301242236025
161,0.26273148148148145
162,0.26274923312883436
163,0.26286204268292684
164,0.2636363636363636
165,0.26364834337349397
166,0.26394086826347307
167,0.2644159226190476
168,0.2646079881656805
169,0.2645220588235294
170,0.26480263157894735
171,0.26526162790697677
172,0.2654443641618497
173,0.26544540229885055
174,0.26571428571428574
175,0.26606889204545453
176,0.2665960451977401
177,0.2672050561797753
178,0.2678072625698324
179,0.26788194444444446
180,0.2677831491712707
181,0.2679429945054945
182,0.2682718579234973
183,0.26859714673913043
184,0.26875
185,0.2689012096774194
186,0.26988636363636365
187,0.2705285904255319
188,0.27116402116402116
189,0.2716282894736842
190,0.27151505235602097
191,0.2718098958333333
192,0.27218264248704666
193,0.272632087628866
194,0.27283653846153844
195,0.2731186224489796
196,0.27339784263959394
197,0.2737531565656566
198,0.27434045226130654
199,0.274140625
200,0.2744092039800995
201,0.2752165841584158
202,0.2757081280788177
203,0.27558210784313725
204,0.2761432926829268
205,0.27639563106796117
206,0.2766455314009662
207,0.27674278846153844
208,0.2765400717703349
209,0.2765625
210,0.2768809241706161
211,0.2770489386792453
212,0.27721537558685444
213,0.2773072429906542
214,0.2778343023255814
215,0.2781394675925926
216,0.27793778801843316
217,0.2775229357798165
218,0.2774686073059361
219,0.2778409090909091
220,0.2781391402714932
221,0.27892736486486486
222,0.27935818385650224
223,0.27978515625
224,0.2800694444444444
225,0.2805586283185841
226,0.28097466960352424
227,0.2813870614035088
228,0.28138646288209607
229,0.2814538043478261
230,0.28125
231,0.2817887931034483
232,0.2821217811158798
233,0.2826522435897436
234,0.28311170212765957
235,0.283103813559322
236,0.2834256329113924
237,0.28321953781512604
238,0.28314592050209203
239,0.2833984375
240,0.2838433609958506
241,0.28415547520661155
242,0.28420781893004116
243,0.2842597336065574
244,0.28488520408163265
245,0.2856326219512195
246,0.2856148785425101
247,0.28540826612903225
248,0.2857053212851406
249,0.28575
250,0.28591882470119523
251,0.2863343253968254
252,0.2866847826086957
253,0.2874015748031496
254,0.28774509803921566
255,0.28814697265625
256,0.28830252918287935
257,0.28797238372093026
258,0.28848938223938225
259,0.28888221153846155
260,0.28891283524904215
261,0.28936068702290074
262,0.2895080798479088
263,0.2897727272727273
264,0.28974056603773585
265,0.28982612781954886
266,0.28985252808988765
267,0.29034514925373134
268,0.2908921933085502
269,0.29085648148148147
270,0.2909940036900369
271,0.2912454044117647
272,0.29160943223443225
273,0.2918567518248175
274,0.29204545454545455
275,0.2924026268115942
276,0.29247518050541516
277,0.2927720323741007
278,0.2928987455197133
279,0.2931919642857143
280,0.2928714412811388
281,0.2929964539007092
282,0.29350706713780916
283,0.29379401408450706
284,0.29413377192982454
285,0.29419798951048953
286,0.29480618466898956
287,0.2949761284722222
288,0.29492863321799306
289,0.2950969827586207
290,0.29526417525773196
291,0.2956977739726027
292,0.29628839590443684
293,0.296343537414966
294,0.29629237288135596
295,0.2966110641891892
296,0.2970328282828283
297,0.29697986577181207
298,0.29713628762541805
299,0.29770833333333335
300,0.2974460132890365
301,0.2979615066225166
302,0.2980094884488449
303,0.29815995065789475
304,0.29866803278688525
305,0.298968545751634
306,0.2992671009771987
307,0.2990056818181818
308,0.2994538834951456
309,0.2993447580645161
310,0.29958802250803857
311,0.2995793269230769
312,0.3000199680511182
313,0.30040804140127386
314,0.3005952380952381
315,0.30092958860759494
316,0.3009167981072555
317,0.30056014150943394
318,0.3004506269592476
319,0.30048828125
320,0.300963785046729
321,0.3010966614906832
322,0.30137383900928794
323,0.3016493055555556
324,0.3018269230769231
325,0.3018596625766871
326,0.3021311162079511
