,0
0,0.0
1,0.0625
2,0.10416666666666667
3,0.1015625
4,0.1125
5,0.13020833333333334
6,0.13392857142857142
7,0.134765625
8,0.1371527777777778
9,0.140625
10,0.13494318181818182
11,0.14453125
12,0.15264423076923078
13,0.16183035714285715
14,0.1625
15,0.1669921875
16,0.16636029411764705
17,0.17274305555555555
18,0.17434210526315788
19,0.1765625
20,0.18080357142857142
21,0.1796875
22,0.18138586956521738
23,0.177734375
24,0.18
25,0.18028846153846154
26,0.18055555555555555
27,0.18359375
28,0.18372844827586207
29,0.1875
30,0.18951612903225806
31,0.19287109375
32,0.19270833333333334
33,0.19117647058823528
34,0.19107142857142856
35,0.19010416666666666
36,0.19425675675675674
37,0.19449013157894737
38,0.19591346153846154
39,0.196875
40,0.19817073170731708
41,0.19940476190476192
42,0.20021802325581395
43,0.20170454545454544
44,0.20277777777777778
45,0.20108695652173914
46,0.20279255319148937
47,0.20345052083333334
48,0.20440051020408162
49,0.2040625
50,0.20404411764705882
51,0.20432692307692307
52,0.20607311320754718
53,0.2109375
54,0.21051136363636364
55,0.21065848214285715
56,0.21134868421052633
57,0.21336206896551724
58,0.21477754237288135
59,0.21510416666666668
60,0.2149077868852459
61,0.2157258064516129
62,0.21577380952380953
63,0.216064453125
64,0.21754807692307693
65,0.2196969696969697
66,0.21921641791044777
67,0.22058823529411764
68,0.22214673913043478
69,0.22254464285714284
70,0.22315140845070422
71,0.2243923611111111
72,0.22517123287671234
73,0.22677364864864866
74,0.22708333333333333
75,0.22861842105263158
76,0.22849025974025974
77,0.22856570512820512
78,0.22844145569620253
79,0.228125
80,0.22839506172839505
81,0.23094512195121952
82,0.23042168674698796
83,0.23028273809523808
84,0.23106617647058825
85,0.23128633720930233
86,0.23239942528735633
87,0.23384232954545456
88,0.234375
89,0.23350694444444445
90,0.2345467032967033
91,0.2352241847826087
92,0.23588709677419356
93,0.23636968085106383
94,0.23667763157894736
95,0.23681640625
96,0.23824097938144329
97,0.2393176020408163
98,0.2398989898989899
99,0.2403125
100,0.2416460396039604
101,0.2428002450980392
102,0.24393203883495146
103,0.24474158653846154
104,0.24494047619047618
105,0.2446933962264151
106,0.24488901869158877
107,0.2443576388888889
108,0.24541284403669725
109,0.2453125
110,0.24549549549549549
111,0.24651227678571427
112,0.24681969026548672
113,0.24739583333333334
