,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.001736111111111111
9,0.003125
10,0.007102272727272727
11,0.009114583333333334
12,0.009615384615384616
13,0.015625
14,0.019791666666666666
15,0.02734375
16,0.025735294117647058
17,0.030381944444444444
18,0.033717105263157895
19,0.0390625
20,0.04241071428571429
21,0.046875
22,0.049592391304347824
23,0.054036458333333336
24,0.058125
25,0.05889423076923077
26,0.06076388888888889
27,0.06473214285714286
28,0.0668103448275862
29,0.06875
30,0.07258064516129033
31,0.07568359375
32,0.08049242424242424
33,0.0818014705882353
34,0.08660714285714285
35,0.09027777777777778
36,0.09079391891891891
37,0.09292763157894737
38,0.0953525641025641
39,0.096875
40,0.09832317073170732
41,0.09933035714285714
42,0.10065406976744186
43,0.10262784090909091
44,0.10520833333333333
45,0.10665760869565218
46,0.10738031914893617
47,0.10904947916666667
48,0.11033163265306123
49,0.1103125
50,0.11213235294117647
51,0.11177884615384616
52,0.11202830188679246
53,0.11168981481481481
54,0.11392045454545455
55,0.11356026785714286
56,0.11430921052631579
57,0.11610991379310345
58,0.11784957627118645
59,0.11770833333333333
60,0.12038934426229508
61,0.12147177419354839
62,0.12251984126984126
63,0.124267578125
64,0.12475961538461539
65,0.12571022727272727
66,0.12546641791044777
67,0.12568933823529413
68,0.12658514492753623
69,0.12767857142857142
70,0.12852112676056338
71,0.1284722222222222
72,0.1290667808219178
73,0.12837837837837837
74,0.12854166666666667
75,0.12972861842105263
76,0.1304788961038961
77,0.1312099358974359
78,0.1317246835443038
79,0.1318359375
80,0.13329475308641975
81,0.13395579268292682
82,0.13422439759036145
83,0.13448660714285715
84,0.13547794117647058
85,0.13680959302325582
86,0.13900862068965517
87,0.13991477272727273
88,0.14027387640449437
89,0.14149305555555555
90,0.14251373626373626
91,0.1436820652173913
92,0.1448252688172043
93,0.1457779255319149
94,0.1455592105263158
95,0.14599609375
96,0.14674613402061856
97,0.14700255102040816
98,0.14804292929292928
99,0.14859375
100,0.1489789603960396
101,0.14966299019607843
102,0.15048543689320387
103,0.15099158653846154
104,0.15163690476190475
105,0.15300707547169812
106,0.1536214953271028
107,0.15523726851851852
108,0.1559633027522936
109,0.15639204545454546
110,0.15639076576576577
111,0.15750558035714285
112,0.15749446902654868
113,0.15858004385964913
114,0.159375
115,0.16015625
116,0.16105769230769232
117,0.16114936440677965
118,0.16163340336134455
119,0.16158854166666667
120,0.16167355371900827
121,0.16239754098360656
122,0.16260162601626016
123,0.16381048387096775
124,0.163625
125,0.16418650793650794
126,0.1642470472440945
127,0.1650390625
128,0.16545542635658914
129,0.1658653846153846
130,0.16614980916030533
131,0.16678503787878787
132,0.1669407894736842
133,0.1677938432835821
134,0.1673611111111111
135,0.1675091911764706
136,0.1676551094890511
137,0.16859148550724637
138,0.16928956834532374
139,0.17008928571428572
140,0.17043439716312056
141,0.17044454225352113
142,0.17067307692307693
143,0.1716579861111111
144,0.1723060344827586
145,0.17262414383561644
146,0.17261904761904762
147,0.17303631756756757
148,0.17407718120805368
149,0.17395833333333333
150,0.17446192052980133
151,0.17537006578947367
152,0.176062091503268
153,0.1765422077922078
154,0.17711693548387097
155,0.17748397435897437
156,0.17794585987261147
157,0.17810522151898733
158,0.17845911949685533
159,0.1791015625
160,0.1795419254658385
161,0.1796875
162,0.1803105828220859
163,0.1800685975609756
164,0.18020833333333333
165,0.18072289156626506
166,0.1812312874251497
167,0.18182663690476192
168,0.18204511834319526
169,0.18207720588235293
170,0.1829312865497076
171,0.18368459302325582
172,0.1844291907514451
173,0.1846264367816092
174,0.184375
175,0.18439275568181818
176,0.185204802259887
177,0.18512991573033707
178,0.1854923184357542
179,0.18637152777777777
180,0.18680939226519336
181,0.1873282967032967
182,0.18818306010928962
183,0.18851902173913043
184,0.18859797297297298
185,0.18884408602150538
186,0.18933823529411764
187,0.18991023936170212
188,0.19105489417989419
189,0.19161184210526316
190,0.1919175392670157
191,0.19181315104166666
192,0.19187176165803108
193,0.19249355670103094
194,0.19326923076923078
195,0.19347895408163265
196,0.19416243654822335
197,0.19420770202020202
198,0.19448806532663315
199,0.1953125
200,0.19597325870646767
201,0.19616336633663367
202,0.19650554187192118
203,0.19692095588235295
204,0.19763719512195121
205,0.19804308252427186
206,0.198143115942029
207,0.19816706730769232
208,0.1989383971291866
209,0.19933035714285716
210,0.19927428909952608
211,0.1999557783018868
212,0.20011737089201878
213,0.20027745327102803
214,0.20065406976744185
215,0.2009548611111111
216,0.2015408986175115
217,0.2020498853211009
218,0.20226883561643835
219,0.20262784090909092
220,0.20305429864253394
221,0.20340653153153154
222,0.2037556053811659
223,0.20382254464285715
224,0.20423611111111112
225,0.20485342920353983
226,0.2050523127753304
227,0.20572916666666666
228,0.20592248908296942
229,0.20591032608695653
230,0.2058306277056277
231,0.20595366379310345
232,0.20607564377682402
233,0.2063969017094017
234,0.20671542553191488
235,0.20722987288135594
236,0.207542194092827
237,0.20804884453781514
238,0.20868200836820083
239,0.20891927083333334
240,0.20908973029045644
241,0.2093879132231405
242,0.21006944444444445
243,0.2099129098360656
244,0.21014030612244897
245,0.21017530487804878
246,0.21014676113360323
247,0.2106224798387097
248,0.2107178714859438
249,0.211125
250,0.21177788844621515
251,0.2117435515873016
252,0.21201828063241107
253,0.2122908464566929
254,0.21292892156862744
255,0.21331787109375
256,0.2136429961089494
257,0.21378391472868216
258,0.21404440154440155
259,0.21412259615384616
260,0.21408045977011494
261,0.21451574427480916
262,0.21482889733840305
263,0.21496212121212122
264,0.21485849056603773
265,0.2146968984962406
266,0.21523876404494383
267,0.21531016791044777
268,0.21543912639405205
269,0.21597222222222223
270,0.2165590405904059
271,0.21656709558823528
272,0.21703296703296704
273,0.21703923357664234
274,0.21704545454545454
275,0.21744791666666666
276,0.2175654332129964
277,0.21756969424460432
278,0.21757392473118278
279,0.21785714285714286
280,0.2178603202846975
281,0.21814051418439717
282,0.21814266784452296
283,0.21836487676056338
284,0.2182565789473684
285,0.21836756993006992
286,0.219022212543554
287,0.2192925347222222
288,0.2197772491349481
289,0.22004310344827585
290,0.22036082474226804
291,0.2205693493150685
292,0.22045648464163822
293,0.22076955782312926
294,0.22097457627118644
295,0.22112542229729729
296,0.2212752525252525
297,0.2216338087248322
298,0.22167642140468227
299,0.22192708333333333
300,0.2220203488372093
301,0.22231995033112584
302,0.22266914191419143
303,0.22286184210526316
304,0.22289959016393443
305,0.22329452614379086
306,0.22343241042345277
307,0.223924512987013
308,0.22385720064724918
309,0.22389112903225805
310,0.22387459807073956
311,0.22405849358974358
312,0.224241214057508
313,0.2242237261146497
314,0.22470238095238096
315,0.22478243670886075
316,0.22505914826498422
317,0.22533411949685533
318,0.2257543103448276
319,0.226220703125
320,0.22629478193146418
321,0.2266110248447205
322,0.22653831269349844
