,0
0,0.0
1,0.03125
2,0.06770833333333333
3,0.08984375
4,0.096875
5,0.1171875
6,0.13616071428571427
7,0.1484375
8,0.14756944444444445
9,0.1609375
10,0.16761363636363635
11,0.16796875
12,0.16826923076923078
13,0.16852678571428573
14,0.17291666666666666
15,0.1767578125
16,0.1792279411764706
17,0.18229166666666666
18,0.18421052631578946
19,0.18671875
20,0.18973214285714285
21,0.19176136363636365
22,0.19361413043478262
23,0.19791666666666666
24,0.19875
25,0.1971153846153846
26,0.20081018518518517
27,0.20089285714285715
28,0.20150862068965517
29,0.203125
30,0.20262096774193547
31,0.2060546875
32,0.20785984848484848
33,0.21185661764705882
34,0.2125
35,0.21354166666666666
36,0.21410472972972974
37,0.2138157894736842
38,0.21394230769230768
39,0.215234375
40,0.21722560975609756
41,0.2191220238095238
42,0.21838662790697674
43,0.21875
44,0.21666666666666667
45,0.21773097826086957
46,0.2170877659574468
47,0.21614583333333334
48,0.21747448979591838
49,0.2184375
50,0.21752450980392157
51,0.21844951923076922
52,0.21786556603773585
53,0.2193287037037037
54,0.221875
55,0.22377232142857142
56,0.22395833333333334
57,0.22494612068965517
58,0.225635593220339
59,0.22578125
60,0.22592213114754098
61,0.2288306451612903
62,0.22916666666666666
63,0.22900390625
64,0.2298076923076923
65,0.22987689393939395
66,0.22994402985074627
67,0.23115808823529413
68,0.23165760869565216
69,0.23370535714285715
70,0.23371478873239437
71,0.2348090277777778
72,0.23544520547945205
73,0.23543074324324326
74,0.23479166666666668
75,0.23499177631578946
76,0.234375
77,0.23637820512820512
78,0.2375395569620253
79,0.23828125
80,0.23765432098765432
81,0.2383765243902439
82,0.23870481927710843
83,0.24051339285714285
84,0.24099264705882353
85,0.24091569767441862
86,0.2408405172413793
87,0.24200994318181818
88,0.24139747191011235
89,0.2421875
90,0.24347527472527472
91,0.24405570652173914
92,0.2439516129032258
93,0.24434840425531915
94,0.2449013157894737
95,0.2451171875
96,0.24500644329896906
97,0.2458545918367347
98,0.2463699494949495
99,0.24671875
100,0.24783415841584158
101,0.24892769607843138
102,0.2490898058252427
103,0.24969951923076922
104,0.2507440476190476
105,0.2508844339622642
106,0.2517523364485981
107,0.2517361111111111
108,0.2525802752293578
109,0.2518465909090909
110,0.25197072072072074
111,0.25209263392857145
112,0.2520741150442478
113,0.25219298245614036
114,0.25258152173913045
115,0.25309806034482757
116,0.25427350427350426
117,0.2541048728813559
